#rbin[i] Nr[i] lbin[i] Nl[i]
 0.030001 0.000194 0.000055 0.000002 
 0.030071 0.000195 0.000159 0.000004 
 0.030141 0.000204 0.000263 0.000007 
 0.030211 0.000194 0.000367 0.000009 
 0.030281 0.000197 0.000471 0.000008 
 0.030351 0.000200 0.000575 0.000016 
 0.030421 0.000197 0.000679 0.000026 
 0.030491 0.000197 0.000783 0.000012 
 0.030561 0.000209 0.000887 0.000022 
 0.030631 0.000205 0.000991 0.000017 
 0.030701 0.000189 0.001095 0.000026 
 0.030771 0.000222 0.001199 0.000046 
 0.030841 0.000218 0.001303 0.000016 
 0.030911 0.000206 0.001408 0.000027 
 0.030981 0.000213 0.001512 0.000023 
 0.031051 0.000195 0.001616 0.000042 
 0.031121 0.000197 0.001720 0.000039 
 0.031191 0.000200 0.001824 0.000038 
 0.031261 0.000200 0.001928 0.000038 
 0.031331 0.000208 0.002032 0.000049 
 0.031401 0.000199 0.002136 0.000047 
 0.031471 0.000237 0.002240 0.000066 
 0.031541 0.000197 0.002344 0.000052 
 0.031611 0.000233 0.002448 0.000055 
 0.031681 0.000233 0.002552 0.000056 
 0.031751 0.000226 0.002656 0.000057 
 0.031821 0.000222 0.002760 0.000063 
 0.031891 0.000227 0.002865 0.000046 
 0.031961 0.000215 0.002969 0.000052 
 0.032031 0.000217 0.003073 0.000071 
 0.032101 0.000232 0.003177 0.000077 
 0.032171 0.000224 0.003281 0.000073 
 0.032241 0.000220 0.003385 0.000089 
 0.032311 0.000221 0.003489 0.000063 
 0.032381 0.000240 0.003593 0.000080 
 0.032451 0.000216 0.003697 0.000073 
 0.032521 0.000241 0.003801 0.000077 
 0.032591 0.000223 0.003905 0.000129 
 0.032661 0.000225 0.004009 0.000087 
 0.032731 0.000206 0.004113 0.000093 
 0.032801 0.000260 0.004217 0.000075 
 0.032871 0.000208 0.004322 0.000090 
 0.032941 0.000261 0.004426 0.000082 
 0.033011 0.000215 0.004530 0.000094 
 0.033081 0.000231 0.004634 0.000096 
 0.033151 0.000226 0.004738 0.000103 
 0.033221 0.000252 0.004842 0.000107 
 0.033291 0.000247 0.004946 0.000119 
 0.033361 0.000245 0.005050 0.000121 
 0.033431 0.000251 0.005154 0.000121 
 0.033501 0.000273 0.005258 0.000116 
 0.033571 0.000224 0.005362 0.000110 
 0.033641 0.000254 0.005466 0.000135 
 0.033711 0.000236 0.005570 0.000116 
 0.033781 0.000228 0.005674 0.000122 
 0.033851 0.000240 0.005778 0.000113 
 0.033921 0.000284 0.005883 0.000120 
 0.033991 0.000242 0.005987 0.000130 
 0.034061 0.000251 0.006091 0.000141 
 0.034131 0.000242 0.006195 0.000149 
 0.034201 0.000247 0.006299 0.000116 
 0.034271 0.000248 0.006403 0.000146 
 0.034341 0.000228 0.006507 0.000132 
 0.034411 0.000262 0.006611 0.000152 
 0.034481 0.000251 0.006715 0.000170 
 0.034551 0.000285 0.006819 0.000135 
 0.034621 0.000266 0.006923 0.000149 
 0.034691 0.000263 0.007027 0.000158 
 0.034761 0.000256 0.007131 0.000152 
 0.034831 0.000269 0.007235 0.000154 
 0.034901 0.000276 0.007340 0.000162 
 0.034971 0.000255 0.007444 0.000155 
 0.035041 0.000269 0.007548 0.000165 
 0.035111 0.000284 0.007652 0.000181 
 0.035181 0.000250 0.007756 0.000178 
 0.035251 0.000263 0.007860 0.000173 
 0.035321 0.000245 0.007964 0.000185 
 0.035391 0.000272 0.008068 0.000156 
 0.035461 0.000284 0.008172 0.000172 
 0.035531 0.000312 0.008276 0.000174 
 0.035601 0.000272 0.008380 0.000179 
 0.035671 0.000247 0.008484 0.000188 
 0.035741 0.000251 0.008588 0.000183 
 0.035811 0.000273 0.008692 0.000193 
 0.035881 0.000331 0.008797 0.000216 
 0.035951 0.000264 0.008901 0.000206 
 0.036021 0.000275 0.009005 0.000193 
 0.036091 0.000287 0.009109 0.000214 
 0.036161 0.000271 0.009213 0.000190 
 0.036231 0.000283 0.009317 0.000206 
 0.036301 0.000286 0.009421 0.000208 
 0.036371 0.000298 0.009525 0.000216 
 0.036441 0.000273 0.009629 0.000186 
 0.036511 0.000308 0.009733 0.000203 
 0.036581 0.000274 0.009837 0.000222 
 0.036651 0.000288 0.009941 0.000207 
 0.036721 0.000310 0.010045 0.000229 
 0.036791 0.000276 0.010149 0.000214 
 0.036861 0.000312 0.010254 0.000243 
 0.036931 0.000286 0.010358 0.000221 
 0.037001 0.000272 0.010462 0.000229 
 0.037071 0.000291 0.010566 0.000244 
 0.037141 0.000294 0.010670 0.000243 
 0.037211 0.000312 0.010774 0.000236 
 0.037281 0.000287 0.010878 0.000259 
 0.037351 0.000316 0.010982 0.000234 
 0.037421 0.000307 0.011086 0.000221 
 0.037491 0.000311 0.011190 0.000233 
 0.037561 0.000335 0.011294 0.000242 
 0.037631 0.000296 0.011398 0.000257 
 0.037701 0.000318 0.011502 0.000230 
 0.037771 0.000315 0.011606 0.000301 
 0.037841 0.000316 0.011710 0.000263 
 0.037911 0.000302 0.011815 0.000264 
 0.037981 0.000287 0.011919 0.000277 
 0.038051 0.000315 0.012023 0.000274 
 0.038121 0.000285 0.012127 0.000262 
 0.038191 0.000314 0.012231 0.000247 
 0.038261 0.000312 0.012335 0.000276 
 0.038331 0.000331 0.012439 0.000287 
 0.038401 0.000326 0.012543 0.000291 
 0.038471 0.000325 0.012647 0.000269 
 0.038541 0.000311 0.012751 0.000244 
 0.038611 0.000325 0.012855 0.000289 
 0.038681 0.000311 0.012959 0.000312 
 0.038751 0.000328 0.013063 0.000293 
 0.038821 0.000359 0.013167 0.000279 
 0.038891 0.000313 0.013272 0.000318 
 0.038961 0.000344 0.013376 0.000309 
 0.039031 0.000331 0.013480 0.000275 
 0.039101 0.000291 0.013584 0.000317 
 0.039171 0.000347 0.013688 0.000311 
 0.039241 0.000338 0.013792 0.000325 
 0.039311 0.000366 0.013896 0.000301 
 0.039381 0.000314 0.014000 0.000303 
 0.039451 0.000339 0.014104 0.000302 
 0.039521 0.000333 0.014208 0.000325 
 0.039591 0.000324 0.014312 0.000330 
 0.039661 0.000319 0.014416 0.000328 
 0.039731 0.000323 0.014520 0.000331 
 0.039801 0.000319 0.014624 0.000314 
 0.039871 0.000401 0.014729 0.000317 
 0.039941 0.000354 0.014833 0.000327 
 0.040011 0.000365 0.014937 0.000328 
 0.040081 0.000366 0.015041 0.000340 
