#rbin[i] Nr[i] lbin[i] Nl[i]
 0.000521 0.000004 -4.870280 0.000004 
 0.000550 0.000000 -4.865380 0.000000 
 0.000580 0.000000 -4.860480 0.000000 
 0.000609 0.000000 -4.855579 0.000000 
 0.000639 0.000000 -4.850679 0.000000 
 0.000668 0.000000 -4.845779 0.000000 
 0.000698 0.000000 -4.840878 0.000000 
 0.000727 0.000000 -4.835979 0.000000 
 0.000757 0.000000 -4.831078 0.000000 
 0.000786 0.000000 -4.826178 0.000000 
 0.000816 0.000000 -4.821278 0.000000 
 0.000845 0.000000 -4.816377 0.000004 
 0.000875 0.000000 -4.811477 0.000000 
 0.000904 0.000000 -4.806577 0.000000 
 0.000934 0.000000 -4.801676 0.000000 
 0.000963 0.000000 -4.796776 0.000000 
 0.000993 0.000000 -4.791876 0.000000 
 0.001022 0.000000 -4.786975 0.000000 
 0.001052 0.000000 -4.782075 0.000000 
 0.001081 0.000000 -4.777175 0.000000 
 0.001111 0.000004 -4.772274 0.000000 
 0.001140 0.000000 -4.767375 0.000000 
 0.001170 0.000000 -4.762474 0.000000 
 0.001199 0.000000 -4.757574 0.000000 
 0.001228 0.000000 -4.752674 0.000000 
 0.001258 0.000000 -4.747773 0.000000 
 0.001287 0.000000 -4.742873 0.000000 
 0.001317 0.000000 -4.737973 0.000000 
 0.001346 0.000000 -4.733072 0.000000 
 0.001376 0.000000 -4.728172 0.000000 
 0.001405 0.000000 -4.723272 0.000000 
 0.001435 0.000004 -4.718371 0.000000 
 0.001464 0.000004 -4.713471 0.000000 
 0.001494 0.000000 -4.708571 0.000000 
 0.001523 0.000000 -4.703671 0.000000 
 0.001553 0.000004 -4.698771 0.000000 
 0.001582 0.000004 -4.693870 0.000000 
 0.001612 0.000000 -4.688970 0.000000 
 0.001641 0.000000 -4.684070 0.000000 
 0.001671 0.000004 -4.679169 0.000000 
 0.001700 0.000004 -4.674269 0.000000 
 0.001730 0.000008 -4.669369 0.000000 
 0.001759 0.000000 -4.664468 0.000000 
 0.001789 0.000008 -4.659568 0.000000 
 0.001818 0.000000 -4.654668 0.000000 
 0.001848 0.000000 -4.649768 0.000000 
 0.001877 0.000016 -4.644867 0.000000 
 0.001906 0.000000 -4.639967 0.000000 
 0.001936 0.000016 -4.635067 0.000000 
 0.001965 0.000020 -4.630167 0.000000 
 0.001995 0.000016 -4.625266 0.000000 
 0.002024 0.000020 -4.620366 0.000000 
 0.002054 0.000020 -4.615466 0.000000 
 0.002083 0.000016 -4.610565 0.000000 
 0.002113 0.000048 -4.605665 0.000000 
 0.002142 0.000028 -4.600765 0.000000 
 0.002172 0.000032 -4.595865 0.000000 
 0.002201 0.000028 -4.590964 0.000000 
 0.002231 0.000052 -4.586064 0.000000 
 0.002260 0.000044 -4.581164 0.000000 
 0.002290 0.000052 -4.576263 0.000000 
 0.002319 0.000052 -4.571363 0.000000 
 0.002349 0.000052 -4.566463 0.000000 
 0.002378 0.000084 -4.561563 0.000000 
 0.002408 0.000060 -4.556663 0.000000 
 0.002437 0.000140 -4.551762 0.000000 
 0.002467 0.000072 -4.546862 0.000000 
 0.002496 0.000100 -4.541962 0.000000 
 0.002526 0.000100 -4.537061 0.000000 
 0.002555 0.000092 -4.532161 0.000000 
 0.002585 0.000060 -4.527261 0.000000 
 0.002614 0.000092 -4.522360 0.000000 
 0.002643 0.000080 -4.517460 0.000000 
 0.002673 0.000040 -4.512560 0.000000 
 0.002702 0.000092 -4.507659 0.000000 
 0.002732 0.000076 -4.502759 0.000000 
 0.002761 0.000060 -4.497859 0.000000 
 0.002791 0.000056 -4.492959 0.000000 
 0.002820 0.000040 -4.488059 0.000000 
 0.002850 0.000048 -4.483158 0.000000 
 0.002879 0.000044 -4.478258 0.000000 
 0.002909 0.000032 -4.473358 0.000000 
 0.002938 0.000020 -4.468457 0.000000 
 0.002968 0.000052 -4.463557 0.000000 
 0.002997 0.000044 -4.458657 0.000000 
 0.003027 0.000052 -4.453756 0.000000 
 0.003056 0.000020 -4.448856 0.000000 
 0.003086 0.000040 -4.443956 0.000000 
 0.003115 0.000028 -4.439055 0.000000 
 0.003145 0.000040 -4.434155 0.000000 
 0.003174 0.000036 -4.429255 0.000000 
 0.003204 0.000048 -4.424355 0.000000 
 0.003233 0.000040 -4.419455 0.000000 
 0.003263 0.000032 -4.414554 0.000000 
 0.003292 0.000020 -4.409654 0.000000 
 0.003321 0.000036 -4.404754 0.000000 
 0.003351 0.000056 -4.399853 0.000000 
 0.003380 0.000040 -4.394953 0.000000 
 0.003410 0.000072 -4.390053 0.000000 
 0.003439 0.000076 -4.385152 0.000000 
 0.003469 0.000076 -4.380252 0.000000 
 0.003498 0.000088 -4.375352 0.000000 
 0.003528 0.000056 -4.370451 0.000000 
 0.003557 0.000064 -4.365551 0.000000 
 0.003587 0.000088 -4.360651 0.000000 
 0.003616 0.000044 -4.355751 0.000000 
 0.003646 0.000068 -4.350851 0.000000 
 0.003675 0.000060 -4.345950 0.000000 
 0.003705 0.000076 -4.341050 0.000000 
 0.003734 0.000092 -4.336150 0.000000 
 0.003764 0.000096 -4.331249 0.000000 
 0.003793 0.000040 -4.326349 0.000000 
 0.003823 0.000080 -4.321449 0.000000 
 0.003852 0.000060 -4.316548 0.000000 
 0.003882 0.000076 -4.311648 0.000000 
 0.003911 0.000116 -4.306748 0.000000 
 0.003941 0.000084 -4.301848 0.000000 
 0.003970 0.000104 -4.296947 0.000000 
 0.003999 0.000096 -4.292047 0.000000 
 0.004029 0.000076 -4.287147 0.000000 
 0.004058 0.000120 -4.282247 0.000000 
 0.004088 0.000076 -4.277346 0.000000 
 0.004117 0.000104 -4.272446 0.000000 
 0.004147 0.000064 -4.267546 0.000000 
 0.004176 0.000076 -4.262646 0.000000 
 0.004206 0.000064 -4.257745 0.000000 
 0.004235 0.000088 -4.252845 0.000000 
 0.004265 0.000104 -4.247945 0.000000 
 0.004294 0.000096 -4.243044 0.000000 
 0.004324 0.000092 -4.238144 0.000000 
 0.004353 0.000112 -4.233244 0.000000 
 0.004383 0.000076 -4.228343 0.000000 
 0.004412 0.000080 -4.223443 0.000000 
