#rbin[i] Nr[i] lbin[i] Nl[i]
 0.006895 0.000010 0.000002 0.000070 
 0.006924 0.000000 0.000038 0.000210 
 0.006953 0.000000 0.000074 0.000310 
 0.006982 0.000000 0.000110 0.000330 
 0.007011 0.000000 0.000146 0.000580 
 0.007040 0.000000 0.000182 0.000600 
 0.007068 0.000010 0.000218 0.000850 
 0.007097 0.000000 0.000254 0.000980 
 0.007126 0.000000 0.000290 0.000960 
 0.007155 0.000000 0.000326 0.000980 
 0.007184 0.000000 0.000362 0.001080 
 0.007213 0.000000 0.000398 0.001100 
 0.007242 0.000000 0.000435 0.001230 
 0.007271 0.000000 0.000471 0.001110 
 0.007300 0.000000 0.000507 0.001160 
 0.007329 0.000000 0.000543 0.001210 
 0.007358 0.000000 0.000579 0.001230 
 0.007387 0.000010 0.000615 0.001030 
 0.007416 0.000000 0.000651 0.001120 
 0.007445 0.000010 0.000687 0.001160 
 0.007474 0.000000 0.000723 0.001130 
 0.007503 0.000000 0.000759 0.001190 
 0.007532 0.000010 0.000795 0.001120 
 0.007560 0.000000 0.000831 0.001120 
 0.007589 0.000000 0.000867 0.001180 
 0.007618 0.000000 0.000903 0.001200 
 0.007647 0.000000 0.000939 0.001250 
 0.007676 0.000000 0.000975 0.001340 
 0.007705 0.000010 0.001011 0.001300 
 0.007734 0.000000 0.001047 0.001300 
 0.007763 0.000010 0.001083 0.001430 
 0.007792 0.000000 0.001119 0.001150 
 0.007821 0.000010 0.001155 0.001290 
 0.007850 0.000000 0.001191 0.001320 
 0.007879 0.000010 0.001227 0.001350 
 0.007908 0.000030 0.001263 0.001210 
 0.007937 0.000020 0.001300 0.001260 
 0.007966 0.000040 0.001336 0.001320 
 0.007995 0.000000 0.001372 0.001320 
 0.008024 0.000020 0.001408 0.001430 
 0.008052 0.000000 0.001444 0.001390 
 0.008081 0.000030 0.001480 0.001350 
 0.008110 0.000010 0.001516 0.001450 
 0.008139 0.000010 0.001552 0.001360 
 0.008168 0.000010 0.001588 0.001400 
 0.008197 0.000040 0.001624 0.001300 
 0.008226 0.000020 0.001660 0.001560 
 0.008255 0.000020 0.001696 0.001440 
 0.008284 0.000010 0.001732 0.001440 
 0.008313 0.000020 0.001768 0.001150 
 0.008342 0.000030 0.001804 0.001280 
 0.008371 0.000030 0.001840 0.001420 
 0.008400 0.000040 0.001876 0.001370 
 0.008429 0.000060 0.001912 0.001270 
 0.008458 0.000030 0.001948 0.001390 
 0.008487 0.000030 0.001984 0.001580 
 0.008516 0.000040 0.002020 0.001380 
 0.008545 0.000030 0.002056 0.001250 
 0.008573 0.000050 0.002092 0.001420 
 0.008602 0.000070 0.002128 0.001350 
 0.008631 0.000070 0.002165 0.001360 
 0.008660 0.000040 0.002201 0.001480 
 0.008689 0.000050 0.002237 0.001380 
 0.008718 0.000070 0.002273 0.001300 
 0.008747 0.000080 0.002309 0.001300 
 0.008776 0.000040 0.002345 0.001540 
 0.008805 0.000060 0.002381 0.001500 
 0.008834 0.000070 0.002417 0.001480 
 0.008863 0.000100 0.002453 0.001510 
 0.008892 0.000000 0.002489 0.001530 
 0.008921 0.000030 0.002525 0.001440 
 0.008950 0.000030 0.002561 0.001210 
 0.008979 0.000070 0.002597 0.001350 
 0.009008 0.000080 0.002633 0.001530 
 0.009037 0.000060 0.002669 0.001360 
 0.009065 0.000130 0.002705 0.001230 
 0.009094 0.000070 0.002741 0.001470 
 0.009123 0.000080 0.002777 0.001410 
 0.009152 0.000110 0.002813 0.001650 
 0.009181 0.000100 0.002849 0.001180 
 0.009210 0.000080 0.002885 0.001520 
 0.009239 0.000090 0.002921 0.001370 
 0.009268 0.000060 0.002957 0.001620 
 0.009297 0.000060 0.002993 0.001450 
 0.009326 0.000120 0.003029 0.001420 
 0.009355 0.000130 0.003066 0.001490 
 0.009384 0.000140 0.003102 0.001550 
 0.009413 0.000080 0.003138 0.001680 
 0.009442 0.000060 0.003174 0.001480 
 0.009471 0.000120 0.003210 0.001500 
 0.009500 0.000100 0.003246 0.001520 
 0.009529 0.000100 0.003282 0.001370 
 0.009557 0.000090 0.003318 0.001600 
 0.009586 0.000110 0.003354 0.001410 
 0.009615 0.000200 0.003390 0.001560 
 0.009644 0.000120 0.003426 0.001290 
 0.009673 0.000090 0.003462 0.001490 
 0.009702 0.000140 0.003498 0.001350 
 0.009731 0.000130 0.003534 0.001490 
 0.009760 0.000110 0.003570 0.001720 
 0.009789 0.000230 0.003606 0.001380 
 0.009818 0.000140 0.003642 0.001630 
 0.009847 0.000120 0.003678 0.001410 
 0.009876 0.000230 0.003714 0.001590 
 0.009905 0.000160 0.003750 0.001420 
 0.009934 0.000130 0.003786 0.001470 
 0.009963 0.000170 0.003822 0.001580 
 0.009992 0.000200 0.003858 0.001480 
 0.010021 0.000110 0.003894 0.001610 
