#rbin[i] Nr[i] lbin[i] Nl[i]
 0.008462 0.000010 0.000006 0.000030 
 0.008475 0.000000 0.000027 0.000050 
 0.008488 0.000000 0.000049 0.000120 
 0.008502 0.000000 0.000071 0.000140 
 0.008515 0.000000 0.000092 0.000140 
 0.008528 0.000000 0.000114 0.000230 
 0.008541 0.000000 0.000135 0.000280 
 0.008555 0.000000 0.000157 0.000140 
 0.008568 0.000000 0.000178 0.000390 
 0.008581 0.000000 0.000200 0.000360 
 0.008594 0.000000 0.000222 0.000300 
 0.008608 0.000000 0.000243 0.000420 
 0.008621 0.000000 0.000265 0.000570 
 0.008634 0.000000 0.000286 0.000400 
 0.008647 0.000000 0.000308 0.000500 
 0.008660 0.000000 0.000330 0.000510 
 0.008674 0.000000 0.000351 0.000500 
 0.008687 0.000000 0.000373 0.000600 
 0.008700 0.000010 0.000394 0.000580 
 0.008713 0.000000 0.000416 0.000750 
 0.008727 0.000000 0.000438 0.000570 
 0.008740 0.000010 0.000459 0.000660 
 0.008753 0.000010 0.000481 0.000520 
 0.008766 0.000000 0.000502 0.000760 
 0.008779 0.000000 0.000524 0.000770 
 0.008793 0.000000 0.000545 0.000810 
 0.008806 0.000000 0.000567 0.000790 
 0.008819 0.000000 0.000589 0.000660 
 0.008832 0.000000 0.000610 0.000880 
 0.008846 0.000000 0.000632 0.000840 
 0.008859 0.000010 0.000653 0.000810 
 0.008872 0.000000 0.000675 0.000770 
 0.008885 0.000000 0.000697 0.000790 
 0.008899 0.000000 0.000718 0.000900 
 0.008912 0.000000 0.000740 0.000760 
 0.008925 0.000000 0.000761 0.000890 
 0.008938 0.000010 0.000783 0.000890 
 0.008951 0.000000 0.000804 0.000780 
 0.008965 0.000010 0.000826 0.000840 
 0.008978 0.000000 0.000848 0.000790 
 0.008991 0.000020 0.000869 0.000950 
 0.009004 0.000000 0.000891 0.000900 
 0.009018 0.000020 0.000912 0.000940 
 0.009031 0.000010 0.000934 0.000900 
 0.009044 0.000000 0.000956 0.000930 
 0.009057 0.000000 0.000977 0.000870 
 0.009071 0.000000 0.000999 0.000830 
 0.009084 0.000000 0.001020 0.000880 
 0.009097 0.000000 0.001042 0.000890 
 0.009110 0.000010 0.001063 0.000870 
 0.009123 0.000000 0.001085 0.000770 
 0.009137 0.000000 0.001107 0.000990 
 0.009150 0.000020 0.001128 0.000720 
 0.009163 0.000020 0.001150 0.000930 
 0.009176 0.000010 0.001171 0.000980 
 0.009190 0.000010 0.001193 0.000820 
 0.009203 0.000000 0.001215 0.000860 
 0.009216 0.000000 0.001236 0.000900 
 0.009229 0.000010 0.001258 0.000980 
 0.009242 0.000010 0.001279 0.000790 
 0.009256 0.000010 0.001301 0.000830 
 0.009269 0.000000 0.001323 0.000860 
 0.009282 0.000020 0.001344 0.000900 
 0.009295 0.000040 0.001366 0.000840 
 0.009309 0.000020 0.001387 0.000800 
 0.009322 0.000030 0.001409 0.000850 
 0.009335 0.000010 0.001430 0.000860 
 0.009348 0.000040 0.001452 0.000760 
 0.009362 0.000060 0.001474 0.000700 
 0.009375 0.000060 0.001495 0.000880 
 0.009388 0.000040 0.001517 0.000830 
 0.009401 0.000040 0.001538 0.000830 
