#rbin[i] Nr[i] lbin[i] Nl[i]
 0.006677 0.000010 0.000016 0.000030 
 0.006701 0.000000 0.000042 0.000050 
 0.006725 0.000000 0.000069 0.000030 
 0.006749 0.000000 0.000096 0.000120 
 0.006772 0.000000 0.000123 0.000120 
 0.006796 0.000000 0.000150 0.000160 
 0.006820 0.000000 0.000177 0.000170 
 0.006844 0.000000 0.000204 0.000240 
 0.006868 0.000000 0.000231 0.000180 
 0.006892 0.000000 0.000258 0.000160 
 0.006916 0.000000 0.000285 0.000260 
 0.006939 0.000010 0.000312 0.000290 
 0.006963 0.000010 0.000339 0.000320 
 0.006987 0.000000 0.000365 0.000350 
 0.007011 0.000000 0.000392 0.000310 
 0.007035 0.000000 0.000419 0.000390 
 0.007059 0.000000 0.000446 0.000430 
 0.007083 0.000000 0.000473 0.000530 
 0.007107 0.000010 0.000500 0.000520 
 0.007130 0.000000 0.000527 0.000520 
 0.007154 0.000000 0.000554 0.000460 
 0.007178 0.000000 0.000581 0.000520 
 0.007202 0.000010 0.000608 0.000520 
 0.007226 0.000000 0.000635 0.000610 
 0.007250 0.000000 0.000662 0.000660 
 0.007274 0.000000 0.000688 0.000490 
 0.007297 0.000000 0.000715 0.000600 
 0.007321 0.000000 0.000742 0.000670 
 0.007345 0.000000 0.000769 0.000560 
 0.007369 0.000000 0.000796 0.000700 
 0.007393 0.000000 0.000823 0.000740 
 0.007417 0.000000 0.000850 0.000770 
 0.007441 0.000010 0.000877 0.000700 
 0.007465 0.000000 0.000904 0.000880 
 0.007488 0.000000 0.000931 0.000780 
 0.007512 0.000000 0.000958 0.000700 
 0.007536 0.000000 0.000985 0.000690 
 0.007560 0.000010 0.001011 0.000890 
 0.007584 0.000000 0.001038 0.000770 
 0.007608 0.000000 0.001065 0.000910 
 0.007632 0.000010 0.001092 0.000930 
 0.007656 0.000000 0.001119 0.000970 
 0.007679 0.000000 0.001146 0.000940 
 0.007703 0.000000 0.001173 0.000930 
 0.007727 0.000000 0.001200 0.000890 
 0.007751 0.000000 0.001227 0.000900 
 0.007775 0.000000 0.001254 0.000920 
 0.007799 0.000000 0.001281 0.000980 
 0.007823 0.000000 0.001308 0.001030 
 0.007846 0.000000 0.001335 0.001070 
 0.007870 0.000000 0.001361 0.001020 
 0.007894 0.000000 0.001388 0.000930 
 0.007918 0.000000 0.001415 0.000830 
 0.007942 0.000010 0.001442 0.000980 
 0.007966 0.000000 0.001469 0.001180 
 0.007990 0.000000 0.001496 0.001150 
 0.008014 0.000000 0.001523 0.001130 
 0.008037 0.000000 0.001550 0.000920 
 0.008061 0.000010 0.001577 0.001100 
 0.008085 0.000000 0.001604 0.001150 
 0.008109 0.000000 0.001631 0.001130 
 0.008133 0.000000 0.001658 0.001140 
 0.008157 0.000000 0.001684 0.001220 
 0.008181 0.000010 0.001711 0.001250 
 0.008204 0.000000 0.001738 0.001040 
 0.008228 0.000000 0.001765 0.001310 
 0.008252 0.000000 0.001792 0.001230 
 0.008276 0.000000 0.001819 0.001150 
 0.008300 0.000010 0.001846 0.001080 
 0.008324 0.000000 0.001873 0.001170 
 0.008348 0.000010 0.001900 0.001280 
 0.008372 0.000000 0.001927 0.001170 
 0.008395 0.000010 0.001954 0.000960 
 0.008419 0.000020 0.001981 0.001160 
 0.008443 0.000010 0.002007 0.001070 
 0.008467 0.000000 0.002034 0.001290 
 0.008491 0.000000 0.002061 0.001000 
 0.008515 0.000000 0.002088 0.001140 
 0.008539 0.000000 0.002115 0.001170 
 0.008563 0.000010 0.002142 0.001040 
 0.008586 0.000010 0.002169 0.001250 
 0.008610 0.000000 0.002196 0.001080 
 0.008634 0.000000 0.002223 0.001170 
 0.008658 0.000000 0.002250 0.001000 
 0.008682 0.000000 0.002277 0.001280 
 0.008706 0.000000 0.002304 0.001180 
 0.008730 0.000000 0.002330 0.001010 
 0.008753 0.000010 0.002357 0.001290 
 0.008777 0.000000 0.002384 0.001160 
 0.008801 0.000010 0.002411 0.001070 
 0.008825 0.000000 0.002438 0.001120 
 0.008849 0.000010 0.002465 0.001160 
 0.008873 0.000010 0.002492 0.001190 
 0.008897 0.000000 0.002519 0.001130 
 0.008921 0.000010 0.002546 0.001030 
 0.008944 0.000010 0.002573 0.001020 
 0.008968 0.000000 0.002600 0.000970 
 0.008992 0.000000 0.002627 0.001040 
 0.009016 0.000010 0.002654 0.001050 
 0.009040 0.000000 0.002680 0.001070 
 0.009064 0.000000 0.002707 0.001200 
 0.009088 0.000010 0.002734 0.001060 
 0.009111 0.000000 0.002761 0.000880 
 0.009135 0.000010 0.002788 0.001070 
 0.009159 0.000000 0.002815 0.000990 
 0.009183 0.000000 0.002842 0.000990 
 0.009207 0.000010 0.002869 0.001020 
 0.009231 0.000000 0.002896 0.001110 
 0.009255 0.000020 0.002923 0.001060 
 0.009279 0.000010 0.002950 0.001000 
 0.009302 0.000010 0.002977 0.001080 
 0.009326 0.000010 0.003003 0.001040 
 0.009350 0.000000 0.003030 0.000910 
 0.009374 0.000000 0.003057 0.000930 
 0.009398 0.000000 0.003084 0.000980 
 0.009422 0.000000 0.003111 0.001020 
 0.009446 0.000000 0.003138 0.001030 
 0.009470 0.000010 0.003165 0.000990 
 0.009493 0.000000 0.003192 0.001060 
 0.009517 0.000000 0.003219 0.001110 
 0.009541 0.000010 0.003246 0.001050 
 0.009565 0.000020 0.003273 0.000920 
 0.009589 0.000010 0.003300 0.001120 
 0.009613 0.000000 0.003326 0.001000 
 0.009637 0.000000 0.003353 0.001030 
 0.009660 0.000000 0.003380 0.000780 
 0.009684 0.000000 0.003407 0.001090 
 0.009708 0.000000 0.003434 0.001010 
 0.009732 0.000000 0.003461 0.000910 
 0.009756 0.000010 0.003488 0.000920 
 0.009780 0.000000 0.003515 0.000930 
 0.009804 0.000010 0.003542 0.000960 
 0.009828 0.000020 0.003569 0.001040 
 0.009851 0.000010 0.003596 0.000870 
 0.009875 0.000010 0.003623 0.000800 
 0.009899 0.000020 0.003649 0.000850 
 0.009923 0.000010 0.003676 0.000900 
 0.009947 0.000010 0.003703 0.000980 
 0.009971 0.000000 0.003730 0.000890 
 0.009995 0.000010 0.003757 0.000820 
 0.010018 0.000000 0.003784 0.001080 
 0.010042 0.000020 0.003811 0.000840 
 0.010066 0.000000 0.003838 0.000860 
 0.010090 0.000000 0.003865 0.001040 
 0.010114 0.000030 0.003892 0.001060 
 0.010138 0.000010 0.003919 0.000930 
 0.010162 0.000000 0.003946 0.000960 
 0.010186 0.000020 0.003972 0.000890 
 0.010209 0.000000 0.003999 0.000880 
 0.010233 0.000000 0.004026 0.000990 
 0.010257 0.000010 0.004053 0.000930 
 0.010281 0.000010 0.004080 0.001030 
 0.010305 0.000010 0.004107 0.000950 
 0.010329 0.000020 0.004134 0.000960 
 0.010353 0.000000 0.004161 0.001020 
 0.010377 0.000020 0.004188 0.000880 
 0.010400 0.000020 0.004215 0.000790 
 0.010424 0.000000 0.004242 0.000850 
 0.010448 0.000010 0.004269 0.000940 
 0.010472 0.000020 0.004296 0.000820 
 0.010496 0.000030 0.004322 0.001040 
 0.010520 0.000020 0.004349 0.000770 
 0.010544 0.000020 0.004376 0.000860 
 0.010567 0.000030 0.004403 0.000740 
 0.010591 0.000030 0.004430 0.001090 
 0.010615 0.000030 0.004457 0.000980 
 0.010639 0.000020 0.004484 0.000830 
 0.010663 0.000030 0.004511 0.000870 
 0.010687 0.000060 0.004538 0.000930 
 0.010711 0.000000 0.004565 0.000830 
 0.010735 0.000010 0.004592 0.000800 
 0.010758 0.000010 0.004619 0.000940 
 0.010782 0.000010 0.004645 0.000730 
 0.010806 0.000010 0.004672 0.000880 
 0.010830 0.000000 0.004699 0.000820 
 0.010854 0.000010 0.004726 0.000740 
 0.010878 0.000010 0.004753 0.000820 
 0.010902 0.000040 0.004780 0.000850 
 0.010925 0.000010 0.004807 0.000670 
 0.010949 0.000040 0.004834 0.001010 
 0.010973 0.000030 0.004861 0.000780 
 0.010997 0.000040 0.004888 0.000790 
 0.011021 0.000040 0.004915 0.000800 
 0.011045 0.000050 0.004942 0.000770 
 0.011069 0.000030 0.004968 0.000870 
 0.011093 0.000030 0.004995 0.000830 
 0.011116 0.000040 0.005022 0.000730 
 0.011140 0.000040 0.005049 0.000810 
 0.011164 0.000020 0.005076 0.000840 
 0.011188 0.000030 0.005103 0.000680 
 0.011212 0.000010 0.005130 0.001010 
 0.011236 0.000030 0.005157 0.000760 
 0.011260 0.000030 0.005184 0.000690 
 0.011284 0.000040 0.005211 0.000820 
 0.011307 0.000000 0.005238 0.000790 
 0.011331 0.000020 0.005265 0.000790 
 0.011355 0.000030 0.005291 0.000870 
 0.011379 0.000050 0.005318 0.000750 
 0.011403 0.000030 0.005345 0.000800 
 0.011427 0.000020 0.005372 0.000760 
 0.011451 0.000050 0.005399 0.000760 
 0.011474 0.000040 0.005426 0.000880 
 0.011498 0.000040 0.005453 0.000780 
 0.011522 0.000050 0.005480 0.000900 
 0.011546 0.000050 0.005507 0.000660 
 0.011570 0.000070 0.005534 0.000890 
 0.011594 0.000050 0.005561 0.000790 
 0.011618 0.000020 0.005588 0.000900 
 0.011642 0.000020 0.005615 0.000870 
 0.011665 0.000010 0.005641 0.000940 
 0.011689 0.000040 0.005668 0.000710 
 0.011713 0.000020 0.005695 0.000650 
 0.011737 0.000060 0.005722 0.001010 
