#rbin[i] Nr[i] lbin[i] Nl[i]
 0.000000 0.000000 0.000000 0.000065 
 0.000030 0.000000 0.000030 0.000189 
 0.000060 0.000000 0.000060 0.000320 
 0.000090 0.000000 0.000090 0.000462 
 0.000120 0.000000 0.000120 0.000574 
 0.000150 0.000000 0.000150 0.000732 
 0.000180 0.000000 0.000180 0.000850 
 0.000210 0.000000 0.000210 0.000983 
 0.000240 0.000000 0.000240 0.001122 
 0.000270 0.000000 0.000270 0.001260 
 0.000300 0.000000 0.000300 0.001446 
 0.000330 0.000000 0.000330 0.001511 
 0.000360 0.000000 0.000360 0.001720 
 0.000390 0.000000 0.000390 0.001801 
 0.000420 0.000000 0.000420 0.001982 
 0.000450 0.000000 0.000450 0.002106 
 0.000480 0.000000 0.000480 0.002208 
 0.000510 0.000000 0.000510 0.002335 
 0.000540 0.000000 0.000540 0.002441 
 0.000570 0.000000 0.000570 0.002523 
 0.000600 0.000000 0.000600 0.002640 
 0.000630 0.000000 0.000630 0.002680 
 0.000660 0.000000 0.000660 0.002743 
 0.000690 0.000000 0.000690 0.002817 
 0.000720 0.000000 0.000720 0.002858 
 0.000750 0.000000 0.000750 0.002891 
 0.000780 0.000000 0.000780 0.002885 
 0.000810 0.000000 0.000810 0.002938 
 0.000840 0.000000 0.000840 0.002923 
 0.000870 0.000000 0.000870 0.002935 
 0.000900 0.000000 0.000900 0.002909 
 0.000930 0.000000 0.000930 0.002904 
 0.000960 0.000000 0.000960 0.002882 
 0.000990 0.000000 0.000990 0.002881 
 0.001020 0.000000 0.001020 0.002794 
 0.001050 0.000000 0.001050 0.002811 
 0.001080 0.000000 0.001080 0.002729 
 0.001110 0.000000 0.001110 0.002688 
 0.001140 0.000000 0.001140 0.002698 
 0.001170 0.000000 0.001170 0.002626 
 0.001200 0.000000 0.001200 0.002567 
 0.001230 0.000000 0.001230 0.002566 
 0.001260 0.000000 0.001260 0.002492 
 0.001290 0.000000 0.001290 0.002436 
 0.001320 0.000000 0.001320 0.002419 
 0.001350 0.000000 0.001350 0.002321 
 0.001380 0.000000 0.001380 0.002269 
 0.001410 0.000000 0.001410 0.002234 
 0.001440 0.000000 0.001440 0.002138 
 0.001470 0.000000 0.001470 0.002088 
 0.001500 0.000000 0.001500 0.002040 
 0.001530 0.000000 0.001530 0.001975 
 0.001560 0.000000 0.001560 0.001910 
 0.001590 0.000000 0.001590 0.001873 
 0.001620 0.000000 0.001620 0.001821 
 0.001650 0.000000 0.001650 0.001761 
 0.001680 0.000000 0.001680 0.001712 
 0.001710 0.000000 0.001710 0.001664 
 0.001740 0.000000 0.001740 0.001593 
 0.001770 0.000000 0.001770 0.001536 
 0.001800 0.000000 0.001800 0.001518 
 0.001830 0.000000 0.001830 0.001462 
 0.001860 0.000000 0.001860 0.001471 
