#rbin[i] Nr[i] lbin[i] Nl[i]
 0.014410 0.000010 0.000035 0.000070 
 0.014492 0.000000 0.000131 0.000140 
 0.014574 0.000000 0.000226 0.000310 
 0.014657 0.000000 0.000322 0.000300 
 0.014739 0.000000 0.000417 0.000340 
 0.014821 0.000000 0.000513 0.000610 
 0.014903 0.000010 0.000608 0.000440 
 0.014985 0.000020 0.000704 0.000730 
 0.015067 0.000000 0.000799 0.000610 
 0.015150 0.000000 0.000895 0.000660 
 0.015232 0.000000 0.000990 0.000840 
 0.015314 0.000010 0.001086 0.000940 
 0.015396 0.000010 0.001181 0.000860 
 0.015478 0.000030 0.001277 0.001050 
 0.015560 0.000010 0.001372 0.001190 
 0.015642 0.000010 0.001468 0.001190 
 0.015725 0.000000 0.001563 0.001190 
 0.015807 0.000000 0.001659 0.001090 
 0.015889 0.000000 0.001754 0.001050 
 0.015971 0.000000 0.001850 0.000910 
 0.016053 0.000030 0.001945 0.001320 
 0.016135 0.000000 0.002041 0.001220 
 0.016218 0.000000 0.002136 0.001220 
 0.016300 0.000010 0.002232 0.001020 
 0.016382 0.000020 0.002327 0.001270 
 0.016464 0.000010 0.002423 0.001140 
 0.016546 0.000000 0.002518 0.001300 
 0.016628 0.000020 0.002614 0.001180 
 0.016710 0.000020 0.002709 0.001090 
 0.016793 0.000010 0.002805 0.001310 
 0.016875 0.000010 0.002900 0.000960 
 0.016957 0.000000 0.002996 0.001140 
 0.017039 0.000010 0.003091 0.001180 
 0.017121 0.000030 0.003187 0.001070 
 0.017203 0.000020 0.003282 0.001180 
 0.017286 0.000020 0.003378 0.001190 
 0.017368 0.000010 0.003473 0.001140 
 0.017450 0.000020 0.003569 0.000960 
 0.017532 0.000040 0.003664 0.001060 
 0.017614 0.000050 0.003760 0.001220 
 0.017696 0.000020 0.003855 0.001270 
 0.017779 0.000040 0.003951 0.001020 
 0.017861 0.000050 0.004047 0.001000 
 0.017943 0.000070 0.004142 0.001170 
 0.018025 0.000040 0.004238 0.001290 
 0.018107 0.000120 0.004333 0.000990 
 0.018189 0.000110 0.004429 0.001220 
 0.018271 0.000060 0.004524 0.001080 
 0.018354 0.000150 0.004620 0.001150 
 0.018436 0.000150 0.004715 0.001090 
 0.018518 0.000180 0.004811 0.001420 
 0.018600 0.000120 0.004906 0.001280 
 0.018682 0.000250 0.005002 0.000970 
 0.018764 0.000170 0.005097 0.001190 
 0.018847 0.000290 0.005193 0.001220 
 0.018929 0.000300 0.005288 0.001350 
 0.019011 0.000280 0.005384 0.001260 
 0.019093 0.000260 0.005479 0.001270 
 0.019175 0.000220 0.005575 0.001110 
 0.019257 0.000240 0.005670 0.001380 
 0.019339 0.000240 0.005766 0.001160 
 0.019422 0.000330 0.005861 0.001170 
 0.019504 0.000440 0.005957 0.001000 
 0.019586 0.000420 0.006052 0.001080 
