#rbin[i] Nr[i] lbin[i] Nl[i]
 0.001078 0.000010 0.000015 0.000060 
 0.001131 0.000010 0.000062 0.000220 
 0.001184 0.000000 0.000109 0.000360 
 0.001237 0.000000 0.000155 0.000370 
 0.001290 0.000000 0.000202 0.000680 
 0.001343 0.000000 0.000249 0.000720 
 0.001397 0.000000 0.000296 0.000770 
 0.001450 0.000000 0.000343 0.000850 
 0.001503 0.000000 0.000390 0.000910 
 0.001556 0.000000 0.000436 0.000990 
 0.001609 0.000000 0.000483 0.001110 
 0.001662 0.000000 0.000530 0.001000 
 0.001715 0.000000 0.000577 0.000990 
 0.001768 0.000000 0.000624 0.001080 
 0.001822 0.000000 0.000671 0.001220 
 0.001875 0.000000 0.000717 0.001230 
 0.001928 0.000000 0.000764 0.001230 
 0.001981 0.000000 0.000811 0.001230 
 0.002034 0.000000 0.000858 0.001160 
 0.002087 0.000000 0.000905 0.001310 
 0.002140 0.000000 0.000952 0.001140 
 0.002193 0.000000 0.000998 0.001190 
 0.002247 0.000000 0.001045 0.001190 
 0.002300 0.000000 0.001092 0.001400 
 0.002353 0.000000 0.001139 0.001130 
 0.002406 0.000000 0.001186 0.001310 
 0.002459 0.000000 0.001233 0.001090 
 0.002512 0.000000 0.001280 0.001300 
 0.002565 0.000000 0.001326 0.001250 
 0.002618 0.000000 0.001373 0.001180 
 0.002671 0.000000 0.001420 0.001180 
 0.002725 0.000000 0.001467 0.001330 
 0.002778 0.000000 0.001514 0.001220 
 0.002831 0.000000 0.001561 0.001190 
 0.002884 0.000000 0.001607 0.001200 
 0.002937 0.000000 0.001654 0.001070 
 0.002990 0.000000 0.001701 0.001160 
 0.003043 0.000000 0.001748 0.001220 
 0.003096 0.000000 0.001795 0.001280 
 0.003150 0.000000 0.001842 0.001150 
 0.003203 0.000000 0.001888 0.001240 
 0.003256 0.000000 0.001935 0.001000 
 0.003309 0.000000 0.001982 0.001250 
 0.003362 0.000000 0.002029 0.001280 
 0.003415 0.000000 0.002076 0.001090 
 0.003468 0.000000 0.002123 0.001200 
 0.003521 0.000000 0.002169 0.001260 
 0.003575 0.000000 0.002216 0.000940 
 0.003628 0.000000 0.002263 0.001180 
 0.003681 0.000000 0.002310 0.001290 
 0.003734 0.000000 0.002357 0.001090 
 0.003787 0.000000 0.002404 0.001150 
 0.003840 0.000000 0.002450 0.001210 
 0.003893 0.000000 0.002497 0.001190 
 0.003946 0.000000 0.002544 0.001130 
 0.003999 0.000000 0.002591 0.001310 
