#rbin[i] Nr[i] lbin[i] Nl[i]
 0.000991 0.000022 0.000003 0.000222 
 0.000997 0.000033 0.000009 0.000411 
 0.001002 0.000022 0.000015 0.000522 
 0.001008 0.000044 0.000021 0.000622 
 0.001014 0.000022 0.000027 0.000622 
 0.001019 0.000022 0.000033 0.000966 
 0.001025 0.000033 0.000039 0.000855 
 0.001031 0.000011 0.000045 0.000889 
 0.001036 0.000022 0.000051 0.001066 
 0.001042 0.000022 0.000056 0.001066 
 0.001048 0.000033 0.000062 0.001033 
 0.001053 0.000067 0.000068 0.001133 
 0.001059 0.000078 0.000074 0.000944 
 0.001065 0.000111 0.000080 0.001044 
 0.001070 0.000056 0.000086 0.000889 
 0.001076 0.000144 0.000092 0.001089 
 0.001081 0.000122 0.000098 0.001355 
 0.001087 0.000067 0.000104 0.001389 
 0.001093 0.000189 0.000110 0.001244 
 0.001098 0.000133 0.000116 0.001255 
 0.001104 0.000122 0.000122 0.001255 
 0.001110 0.000211 0.000127 0.001211 
 0.001115 0.000200 0.000133 0.001255 
 0.001121 0.000433 0.000139 0.001189 
 0.001127 0.000344 0.000145 0.001466 
 0.001132 0.000322 0.000151 0.001211 
 0.001138 0.000422 0.000157 0.001211 
 0.001143 0.000478 0.000163 0.001322 
 0.001149 0.000644 0.000169 0.001022 
 0.001155 0.000733 0.000175 0.001022 
 0.001160 0.000800 0.000181 0.001422 
 0.001166 0.000766 0.000187 0.001122 
 0.001172 0.000700 0.000193 0.001089 
 0.001177 0.000833 0.000198 0.001244 
 0.001183 0.001077 0.000204 0.001277 
 0.001189 0.001033 0.000210 0.001033 
 0.001194 0.001022 0.000216 0.001200 
 0.001200 0.001100 0.000222 0.001400 
 0.001206 0.001100 0.000228 0.001144 
 0.001211 0.001144 0.000234 0.001155 
 0.001217 0.001000 0.000240 0.001155 
 0.001222 0.001044 0.000246 0.001089 
 0.001228 0.000978 0.000252 0.001077 
 0.001234 0.000933 0.000258 0.001166 
 0.001239 0.000978 0.000264 0.001000 
 0.001245 0.000989 0.000269 0.001189 
 0.001251 0.001011 0.000275 0.001111 
 0.001256 0.000922 0.000281 0.001111 
 0.001262 0.000711 0.000287 0.001144 
 0.001268 0.000755 0.000293 0.001155 
 0.001273 0.000866 0.000299 0.001055 
 0.001279 0.000955 0.000305 0.001222 
 0.001284 0.000878 0.000311 0.001344 
 0.001290 0.001077 0.000317 0.000933 
 0.001296 0.000755 0.000323 0.001277 
 0.001301 0.000833 0.000329 0.001155 
 0.001307 0.000855 0.000335 0.001100 
 0.001313 0.000911 0.000340 0.001066 
 0.001318 0.000778 0.000346 0.001255 
 0.001324 0.001100 0.000352 0.001000 
 0.001330 0.001022 0.000358 0.001289 
 0.001335 0.001144 0.000364 0.001266 
 0.001341 0.001133 0.000370 0.001022 
 0.001346 0.000878 0.000376 0.001266 
 0.001352 0.000955 0.000382 0.001055 
 0.001358 0.000966 0.000388 0.000955 
 0.001363 0.001100 0.000394 0.001100 
 0.001369 0.001033 0.000400 0.001077 
 0.001375 0.001166 0.000406 0.001233 
 0.001380 0.001077 0.000411 0.001322 
 0.001386 0.000944 0.000417 0.001111 
 0.001392 0.000966 0.000423 0.001000 
 0.001397 0.001122 0.000429 0.001133 
 0.001403 0.001400 0.000435 0.001222 
 0.001409 0.000866 0.000441 0.001066 
 0.001414 0.001055 0.000447 0.001177 
 0.001420 0.001066 0.000453 0.001089 
 0.001425 0.001144 0.000459 0.001011 
 0.001431 0.001044 0.000465 0.001066 
 0.001437 0.001044 0.000471 0.001355 
 0.001442 0.000955 0.000477 0.000978 
 0.001448 0.000955 0.000482 0.001300 
 0.001454 0.001300 0.000488 0.001311 
 0.001459 0.001266 0.000494 0.001244 
 0.001465 0.001100 0.000500 0.001011 
 0.001471 0.001066 0.000506 0.001455 
 0.001476 0.001211 0.000512 0.001144 
 0.001482 0.001233 0.000518 0.001255 
 0.001487 0.001100 0.000524 0.001111 
 0.001493 0.001222 0.000530 0.000966 
 0.001499 0.001089 0.000536 0.001300 
 0.001504 0.001155 0.000542 0.001144 
 0.001510 0.001111 0.000548 0.000944 
 0.001516 0.001111 0.000553 0.001011 
 0.001521 0.001111 0.000559 0.001155 
 0.001527 0.001189 0.000565 0.001066 
 0.001533 0.001266 0.000571 0.001244 
 0.001538 0.001155 0.000577 0.001166 
 0.001544 0.001200 0.000583 0.001155 
 0.001549 0.001233 0.000589 0.001211 
 0.001555 0.001111 0.000595 0.001189 
 0.001561 0.001033 0.000601 0.001266 
 0.001566 0.001111 0.000607 0.001011 
 0.001572 0.001077 0.000613 0.001100 
 0.001578 0.001144 0.000619 0.001089 
 0.001583 0.001100 0.000624 0.001133 
 0.001589 0.001344 0.000630 0.001266 
 0.001595 0.001377 0.000636 0.001022 
 0.001600 0.001333 0.000642 0.001144 
 0.001606 0.001044 0.000648 0.001044 
 0.001612 0.001177 0.000654 0.001077 
 0.001617 0.001055 0.000660 0.001044 
 0.001623 0.001266 0.000666 0.001077 
 0.001628 0.001144 0.000672 0.001322 
 0.001634 0.001144 0.000678 0.001266 
 0.001640 0.001155 0.000684 0.001200 
 0.001645 0.001089 0.000690 0.001255 
 0.001651 0.001477 0.000695 0.001122 
 0.001657 0.001155 0.000701 0.001289 
 0.001662 0.001177 0.000707 0.001333 
 0.001668 0.001089 0.000713 0.001166 
 0.001674 0.001100 0.000719 0.001344 
 0.001679 0.001022 0.000725 0.001244 
 0.001685 0.001155 0.000731 0.001011 
 0.001690 0.001000 0.000737 0.001200 
 0.001696 0.001177 0.000743 0.001200 
 0.001702 0.001100 0.000749 0.001189 
 0.001707 0.001155 0.000755 0.001277 
 0.001713 0.001000 0.000761 0.001077 
 0.001719 0.001066 0.000766 0.001177 
 0.001724 0.001189 0.000772 0.001333 
 0.001730 0.001022 0.000778 0.001066 
 0.001736 0.001200 0.000784 0.001211 
 0.001741 0.001044 0.000790 0.001189 
 0.001747 0.001022 0.000796 0.001155 
 0.001753 0.001000 0.000802 0.001255 
 0.001758 0.001055 0.000808 0.001033 
 0.001764 0.001133 0.000814 0.001211 
 0.001769 0.001077 0.000820 0.001089 
 0.001775 0.001077 0.000826 0.001211 
 0.001781 0.000933 0.000832 0.001233 
 0.001786 0.000822 0.000837 0.001300 
 0.001792 0.000966 0.000843 0.001311 
 0.001798 0.000966 0.000849 0.001155 
 0.001803 0.001011 0.000855 0.001222 
 0.001809 0.000989 0.000861 0.001155 
 0.001815 0.000911 0.000867 0.001166 
 0.001820 0.000900 0.000873 0.001277 
 0.001826 0.000800 0.000879 0.001089 
 0.001831 0.001055 0.000885 0.001144 
 0.001837 0.000944 0.000891 0.001211 
 0.001843 0.000789 0.000897 0.001166 
 0.001848 0.000800 0.000903 0.001155 
 0.001854 0.000900 0.000908 0.001322 
 0.001860 0.000755 0.000914 0.001122 
 0.001865 0.000733 0.000920 0.001466 
 0.001871 0.001033 0.000926 0.001100 
 0.001877 0.000866 0.000932 0.001166 
 0.001882 0.000600 0.000938 0.001277 
 0.001888 0.000744 0.000944 0.001366 
 0.001893 0.000755 0.000950 0.001255 
 0.001899 0.000722 0.000956 0.001189 
 0.001905 0.000655 0.000962 0.001311 
 0.001910 0.000766 0.000968 0.001422 
 0.001916 0.000666 0.000974 0.001277 
 0.001922 0.000689 0.000979 0.001355 
 0.001927 0.000722 0.000985 0.001177 
 0.001933 0.000789 0.000991 0.001266 
 0.001939 0.000678 0.000997 0.001111 
 0.001944 0.000511 0.001003 0.001200 
 0.001950 0.000644 0.001009 0.001244 
 0.001956 0.000644 0.001015 0.001211 
 0.001961 0.000655 0.001021 0.001333 
 0.001967 0.000700 0.001027 0.001244 
 0.001972 0.000455 0.001033 0.001033 
 0.001978 0.000478 0.001039 0.001433 
 0.001984 0.000522 0.001045 0.001522 
 0.001989 0.000489 0.001050 0.001111 
 0.001995 0.000500 0.001056 0.001211 
 0.002001 0.000511 0.001062 0.001377 
 0.002006 0.000478 0.001068 0.001277 
 0.002012 0.000567 0.001074 0.001322 
 0.002018 0.000644 0.001080 0.001344 
 0.002023 0.000567 0.001086 0.001366 
 0.002029 0.000422 0.001092 0.001200 
 0.002034 0.000478 0.001098 0.001500 
