#rbin[i] Nr[i] lbin[i] Nl[i]
 0.000993 0.000044 0.000002 0.000232 
 0.001000 0.000033 0.000009 0.000497 
 0.001007 0.000044 0.000017 0.000784 
 0.001013 0.000088 0.000024 0.000751 
 0.001020 0.000066 0.000031 0.000906 
 0.001026 0.000066 0.000039 0.000961 
 0.001033 0.000077 0.000046 0.001005 
 0.001040 0.000133 0.000053 0.001160 
 0.001046 0.000088 0.000060 0.001105 
 0.001053 0.000099 0.000068 0.000961 
 0.001060 0.000099 0.000075 0.001392 
 0.001066 0.000144 0.000082 0.001304 
 0.001073 0.000122 0.000089 0.001679 
 0.001079 0.000144 0.000097 0.001613 
 0.001086 0.000298 0.000104 0.001381 
 0.001093 0.000254 0.000111 0.001514 
 0.001099 0.000309 0.000119 0.001469 
 0.001106 0.000574 0.000126 0.001359 
 0.001112 0.000464 0.000133 0.001458 
 0.001119 0.000574 0.000140 0.001447 
 0.001126 0.000707 0.000148 0.001525 
 0.001132 0.000696 0.000155 0.001282 
 0.001139 0.000851 0.000162 0.001646 
 0.001146 0.000840 0.000169 0.001458 
 0.001152 0.000928 0.000177 0.001514 
 0.001159 0.001204 0.000184 0.001779 
 0.001165 0.001282 0.000191 0.001602 
 0.001172 0.001370 0.000198 0.001635 
 0.001179 0.001094 0.000206 0.001502 
 0.001185 0.001204 0.000213 0.001414 
 0.001192 0.001127 0.000220 0.001392 
 0.001198 0.001304 0.000228 0.001469 
 0.001205 0.001105 0.000235 0.001436 
 0.001212 0.001337 0.000242 0.001414 
 0.001218 0.001027 0.000249 0.001458 
 0.001225 0.000950 0.000257 0.001469 
 0.001232 0.001050 0.000264 0.001392 
 0.001238 0.001072 0.000271 0.001547 
 0.001245 0.001027 0.000278 0.001348 
 0.001251 0.000873 0.000286 0.001657 
 0.001258 0.001083 0.000293 0.001469 
 0.001265 0.001215 0.000300 0.001547 
 0.001271 0.001237 0.000308 0.001502 
 0.001278 0.001072 0.000315 0.001469 
 0.001285 0.000994 0.000322 0.001514 
 0.001291 0.001370 0.000329 0.001359 
 0.001298 0.001105 0.000337 0.001414 
 0.001304 0.001061 0.000344 0.001204 
 0.001311 0.001293 0.000351 0.001425 
 0.001318 0.001061 0.000358 0.001502 
 0.001324 0.001315 0.000366 0.001569 
 0.001331 0.001149 0.000373 0.001304 
 0.001337 0.001315 0.000380 0.001282 
 0.001344 0.001315 0.000388 0.001547 
 0.001351 0.001038 0.000395 0.001668 
 0.001357 0.001237 0.000402 0.001558 
 0.001364 0.001171 0.000409 0.001304 
 0.001371 0.001392 0.000417 0.001502 
 0.001377 0.001072 0.000424 0.001348 
 0.001384 0.001226 0.000431 0.001204 
 0.001390 0.001215 0.000438 0.001392 
