#rbin[i] Nr[i] lbin[i] Nl[i]
 0.000000 0.000000 0.000000 0.000008 
 0.000030 0.000000 0.000030 0.000031 
 0.000060 0.000000 0.000060 0.000056 
 0.000090 0.000000 0.000090 0.000084 
 0.000120 0.000000 0.000120 0.000096 
 0.000150 0.000000 0.000150 0.000100 
 0.000180 0.000000 0.000180 0.000103 
 0.000210 0.000000 0.000210 0.000125 
 0.000240 0.000000 0.000240 0.000123 
 0.000270 0.000000 0.000270 0.000127 
 0.000300 0.000000 0.000300 0.000144 
 0.000330 0.000000 0.000330 0.000169 
 0.000360 0.000000 0.000360 0.000151 
 0.000390 0.000000 0.000390 0.000167 
 0.000420 0.000000 0.000420 0.000151 
 0.000450 0.000000 0.000450 0.000200 
 0.000480 0.000000 0.000480 0.000157 
 0.000510 0.000000 0.000510 0.000193 
 0.000540 0.000000 0.000540 0.000176 
 0.000570 0.000001 0.000570 0.000195 
 0.000600 0.000000 0.000600 0.000219 
 0.000630 0.000000 0.000630 0.000196 
 0.000660 0.000000 0.000660 0.000159 
 0.000690 0.000000 0.000690 0.000213 
 0.000720 0.000000 0.000720 0.000199 
 0.000750 0.000000 0.000750 0.000200 
 0.000780 0.000000 0.000780 0.000207 
 0.000810 0.000000 0.000810 0.000172 
 0.000840 0.000000 0.000840 0.000223 
 0.000870 0.000000 0.000870 0.000201 
 0.000900 0.000000 0.000900 0.000229 
 0.000930 0.000000 0.000930 0.000209 
 0.000960 0.000000 0.000960 0.000240 
 0.000990 0.000000 0.000990 0.000195 
 0.001020 0.000000 0.001020 0.000199 
 0.001050 0.000000 0.001050 0.000187 
 0.001080 0.000000 0.001080 0.000224 
 0.001110 0.000000 0.001110 0.000203 
 0.001140 0.000000 0.001140 0.000212 
 0.001170 0.000000 0.001170 0.000221 
 0.001200 0.000000 0.001200 0.000220 
 0.001230 0.000000 0.001230 0.000225 
 0.001260 0.000000 0.001260 0.000196 
 0.001290 0.000000 0.001290 0.000211 
 0.001320 0.000000 0.001320 0.000217 
 0.001350 0.000000 0.001350 0.000229 
 0.001380 0.000000 0.001380 0.000208 
 0.001410 0.000000 0.001410 0.000217 
 0.001440 0.000000 0.001440 0.000205 
 0.001470 0.000000 0.001470 0.000224 
 0.001500 0.000000 0.001500 0.000200 
 0.001530 0.000000 0.001530 0.000244 
 0.001560 0.000000 0.001560 0.000221 
 0.001590 0.000000 0.001590 0.000229 
 0.001620 0.000000 0.001620 0.000185 
 0.001650 0.000000 0.001650 0.000201 
 0.001680 0.000000 0.001680 0.000239 
 0.001710 0.000000 0.001710 0.000203 
 0.001740 0.000003 0.001740 0.000225 
 0.001770 0.000000 0.001770 0.000180 
 0.001800 0.000000 0.001800 0.000231 
 0.001830 0.000000 0.001830 0.000200 
 0.001860 0.000000 0.001860 0.000205 
 0.001890 0.000000 0.001890 0.000216 
 0.001920 0.000001 0.001920 0.000233 
 0.001950 0.000000 0.001950 0.000200 
 0.001980 0.000005 0.001980 0.000217 
 0.002010 0.000001 0.002010 0.000219 
 0.002040 0.000004 0.002040 0.000221 
 0.002070 0.000003 0.002070 0.000204 
 0.002100 0.000001 0.002100 0.000219 
 0.002130 0.000001 0.002130 0.000191 
 0.002160 0.000000 0.002160 0.000212 
 0.002190 0.000004 0.002190 0.000205 
 0.002220 0.000003 0.002220 0.000215 
 0.002250 0.000003 0.002250 0.000216 
 0.002280 0.000000 0.002280 0.000201 
 0.002310 0.000000 0.002310 0.000223 
 0.002340 0.000000 0.002340 0.000208 
 0.002370 0.000000 0.002370 0.000193 
 0.002400 0.000000 0.002400 0.000212 
 0.002430 0.000000 0.002430 0.000227 
 0.002460 0.000000 0.002460 0.000201 
 0.002490 0.000000 0.002490 0.000248 
